RSS,RLS,cumulative_cases,date_report
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,532,2020-07-09
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,54,2020-07-09
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-07-09
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-07-09
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-07-09
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-07-09
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-07-09
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-07-09
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,19,2020-07-09
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-07-09
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-07-09
09 - Côte-Nord,0915 - RLS de la Minganie,7,2020-07-09
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-07-09
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-07-09
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-07-09
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,135,2020-07-09
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,13,2020-07-09
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,32,2020-07-09
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-07-09
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,406,2020-07-09
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-07-09
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-07-09
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-07-09
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-07-09
13 - Laval,1311 - RLS de Laval,5859,2020-07-09
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1492,2020-07-09
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2711,2020-07-09
15 - Laurentides,1511 - RLS d'Antoine-Labelle,23,2020-07-09
15 - Laurentides,1512 - RLS des Laurentides,170,2020-07-09
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,243,2020-07-09
15 - Laurentides,1514 - RLS d'Argenteuil,99,2020-07-09
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,690,2020-07-09
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,1087,2020-07-09
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1252,2020-07-09
16 - Montérégie,1611 - RLS de Champlain,1844,2020-07-09
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,672,2020-07-09
16 - Montérégie,1621 - RLS Pierre-Boucher,2053,2020-07-09
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,904,2020-07-09
16 - Montérégie,1623 - RLS Pierre-De Saurel,50,2020-07-09
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,737,2020-07-09
16 - Montérégie,1632 - RLS du Suroît,616,2020-07-09
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,100,2020-07-09
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1107,2020-07-09
17 - Nunavik,1701 - Nunavik,17,2020-07-09
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-07-09
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,7,2020-07-10
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,27,2020-07-10
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-07-10
01 - Bas-St-Laurent,0115 - RLS de Rimouski,15,2020-07-10
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-07-10
02 - Saguenay – Lac-St-Jean,0211 - RLS du Domaine-du-Roy,8,2020-07-10
02 - Saguenay – Lac-St-Jean,0212 - RLS de Maria-Chapdelaine,6,2020-07-10
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,27,2020-07-10
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,65,2020-07-10
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,205,2020-07-10
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,31,2020-07-10
03 - Capitale-Nationale,0311 - RLS de Portneuf,65,2020-07-10
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,947,2020-07-10
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,749,2020-07-10
03 - Capitale-Nationale,0314 - RLS de Charlevoix,13,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,111,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,248,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,356,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,937,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,57,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,308,2020-07-10
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,31,2020-07-10
05 - Estrie,0511 - RLS de la Pommeraie,137,2020-07-10
05 - Estrie,0512 - RLS de la Haute-Yamaska,237,2020-07-10
05 - Estrie,0513 - RLS de Memphrémagog,101,2020-07-10
05 - Estrie,0514 - RLS de Coaticook,13,2020-07-10
05 - Estrie,0515 - RLS de Sherbrooke,321,2020-07-10
05 - Estrie,0516 - RLS de Val Saint-François,72,2020-07-10
05 - Estrie,0517 - RLS d'Asbestos,47,2020-07-10
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-07-10
05 - Estrie,0519 - RLS du Granit,16,2020-07-10
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1592,2020-07-10
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,2063,2020-07-10
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1325,2020-07-10
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,2824,2020-07-10
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1903,2020-07-10
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1447,2020-07-10
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1804,2020-07-10
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,4187,2020-07-10
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,942,2020-07-10
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,2367,2020-07-10
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,3754,2020-07-10
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,2533,2020-07-10
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,24,2020-07-10
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,533,2020-07-10
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,54,2020-07-10
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-07-10
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-07-10
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-07-10
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-07-10
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-07-10
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-07-10
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,19,2020-07-10
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-07-10
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-07-10
09 - Côte-Nord,0915 - RLS de la Minganie,7,2020-07-10
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-07-10
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-07-10
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-07-10
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,135,2020-07-10
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,13,2020-07-10
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,32,2020-07-10
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-07-10
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,406,2020-07-10
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-07-10
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-07-10
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-07-10
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-07-10
13 - Laval,1311 - RLS de Laval,5866,2020-07-10
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1497,2020-07-10
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2714,2020-07-10
15 - Laurentides,1511 - RLS d'Antoine-Labelle,24,2020-07-10
15 - Laurentides,1512 - RLS des Laurentides,171,2020-07-10
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,243,2020-07-10
15 - Laurentides,1514 - RLS d'Argenteuil,99,2020-07-10
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,692,2020-07-10
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,1091,2020-07-10
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1256,2020-07-10
16 - Montérégie,1611 - RLS de Champlain,1849,2020-07-10
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,673,2020-07-10
16 - Montérégie,1621 - RLS Pierre-Boucher,2056,2020-07-10
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,905,2020-07-10
16 - Montérégie,1623 - RLS Pierre-De Saurel,50,2020-07-10
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,740,2020-07-10
16 - Montérégie,1632 - RLS du Suroît,619,2020-07-10
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,100,2020-07-10
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1122,2020-07-10
17 - Nunavik,1701 - Nunavik,17,2020-07-10
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-07-10
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,7,2020-07-11
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,27,2020-07-11
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-07-11
01 - Bas-St-Laurent,0115 - RLS de Rimouski,15,2020-07-11
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-07-11
02 - Saguenay – Lac-St-Jean,0211 - RLS du Domaine-du-Roy,7,2020-07-11
02 - Saguenay – Lac-St-Jean,0212 - RLS de Maria-Chapdelaine,7,2020-07-11
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,27,2020-07-11
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,65,2020-07-11
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,205,2020-07-11
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,31,2020-07-11
03 - Capitale-Nationale,0311 - RLS de Portneuf,65,2020-07-11
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,947,2020-07-11
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,750,2020-07-11
03 - Capitale-Nationale,0314 - RLS de Charlevoix,13,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,112,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,248,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,358,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,938,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,57,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,308,2020-07-11
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,31,2020-07-11
05 - Estrie,0511 - RLS de la Pommeraie,137,2020-07-11
05 - Estrie,0512 - RLS de la Haute-Yamaska,240,2020-07-11
05 - Estrie,0513 - RLS de Memphrémagog,101,2020-07-11
05 - Estrie,0514 - RLS de Coaticook,13,2020-07-11
05 - Estrie,0515 - RLS de Sherbrooke,321,2020-07-11
05 - Estrie,0516 - RLS de Val Saint-François,75,2020-07-11
05 - Estrie,0517 - RLS d'Asbestos,47,2020-07-11
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-07-11
05 - Estrie,0519 - RLS du Granit,16,2020-07-11
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1597,2020-07-11
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,2064,2020-07-11
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1327,2020-07-11
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,2829,2020-07-11
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1907,2020-07-11
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1450,2020-07-11
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1808,2020-07-11
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,4190,2020-07-11
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,950,2020-07-11
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,2370,2020-07-11
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,3757,2020-07-11
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,2538,2020-07-11
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,24,2020-07-11
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,534,2020-07-11
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,54,2020-07-11
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-07-11
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-07-11
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-07-11
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-07-11
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-07-11
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-07-11
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,20,2020-07-11
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-07-11
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-07-11
09 - Côte-Nord,0915 - RLS de la Minganie,7,2020-07-11
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-07-11
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-07-11
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-07-11
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,135,2020-07-11
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,13,2020-07-11
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,32,2020-07-11
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-07-11
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,406,2020-07-11
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-07-11
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-07-11
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-07-11
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-07-11
13 - Laval,1311 - RLS de Laval,5869,2020-07-11
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1500,2020-07-11
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2714,2020-07-11
15 - Laurentides,1511 - RLS d'Antoine-Labelle,24,2020-07-11
15 - Laurentides,1512 - RLS des Laurentides,171,2020-07-11
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,244,2020-07-11
15 - Laurentides,1514 - RLS d'Argenteuil,100,2020-07-11
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,692,2020-07-11
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,1102,2020-07-11
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1257,2020-07-11
16 - Montérégie,1611 - RLS de Champlain,1851,2020-07-11
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,675,2020-07-11
16 - Montérégie,1621 - RLS Pierre-Boucher,2057,2020-07-11
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,906,2020-07-11
16 - Montérégie,1623 - RLS Pierre-De Saurel,50,2020-07-11
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,743,2020-07-11
16 - Montérégie,1632 - RLS du Suroît,623,2020-07-11
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,100,2020-07-11
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1142,2020-07-11
17 - Nunavik,1701 - Nunavik,17,2020-07-11
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-07-11
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,7,2020-07-12
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,27,2020-07-12
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-07-12
01 - Bas-St-Laurent,0115 - RLS de Rimouski,15,2020-07-12
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-07-12
02 - Saguenay – Lac-St-Jean,0211 - RLS du Domaine-du-Roy,7,2020-07-12
02 - Saguenay – Lac-St-Jean,0212 - RLS de Maria-Chapdelaine,7,2020-07-12
02 - Saguenay – Lac-St-Jean,0213 - RLS de Lac-Saint-Jean-Est,27,2020-07-12
02 - Saguenay – Lac-St-Jean,0214 - RLS de Jonquière,65,2020-07-12
02 - Saguenay – Lac-St-Jean,0215 - RLS de Chicoutimi,205,2020-07-12
02 - Saguenay – Lac-St-Jean,0216 - RLS de La Baie,31,2020-07-12
03 - Capitale-Nationale,0311 - RLS de Portneuf,65,2020-07-12
03 - Capitale-Nationale,0312 - RLS de Québec-Sud,951,2020-07-12
03 - Capitale-Nationale,0313 - RLS de Québec-Nord,765,2020-07-12
03 - Capitale-Nationale,0314 - RLS de Charlevoix,13,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0411 - RLS du Haut-Saint-Maurice,0,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0412 - RLS de la Vallée de la Batiscan,112,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0413 - RLS de Maskinongé,248,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0414 - RLS du Centre-de-la-Mauricie,359,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0415 - RLS de Trois-Rivières,938,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0416 - RLS de Bécancour - Nicolet-Yamaska,57,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0417 - RLS de Drummond,309,2020-07-12
04 - Mauricie-et-Centre-du-Québec,0418 - RLS d'Arthabaska - de l'Érable,31,2020-07-12
05 - Estrie,0511 - RLS de la Pommeraie,137,2020-07-12
05 - Estrie,0512 - RLS de la Haute-Yamaska,241,2020-07-12
05 - Estrie,0513 - RLS de Memphrémagog,101,2020-07-12
05 - Estrie,0514 - RLS de Coaticook,13,2020-07-12
05 - Estrie,0515 - RLS de Sherbrooke,321,2020-07-12
05 - Estrie,0516 - RLS de Val Saint-François,75,2020-07-12
05 - Estrie,0517 - RLS d'Asbestos,47,2020-07-12
05 - Estrie,0518 - RLS du Haut-Saint-François,33,2020-07-12
05 - Estrie,0519 - RLS du Granit,16,2020-07-12
06 - Montréal,0611 - RLS de Pierrefonds - Lac Saint-Louis,1597,2020-07-12
06 - Montréal,0612 - RLS de Dorval - Lachine - Lasalle,2070,2020-07-12
06 - Montréal,0621 - RLS de Côte-Saint-Luc - NDG - Montréal-Ouest,1327,2020-07-12
06 - Montréal,0622 - RLS de Côte-des-Neiges - Métro - Parc-Extension,2830,2020-07-12
06 - Montréal,0631 - RLS de Verdun - Côte St-Paul - St-Henri - Pointe-St-Charles,1909,2020-07-12
06 - Montréal,0632 - RLS des Faubourgs - Plateau-Mont-Royal - St-Louis-du-Parc,1452,2020-07-12
06 - Montréal,0641 - RLS du Nord de l'Île - Saint-Laurent,1810,2020-07-12
06 - Montréal,0642 - RLS d'Ahuntsic - Montréal-Nord,4191,2020-07-12
06 - Montréal,0643 - RLS de la Petite Patrie - Villeray,952,2020-07-12
06 - Montréal,0651 - RLS de Saint-Léonard - Saint-Michel,2371,2020-07-12
06 - Montréal,0652 - RLS de Rivière-des-Prairies - Anjou - Montréal-Est,3761,2020-07-12
06 - Montréal,0653 - RLS de Hochelaga - Mercier-Ouest - Rosemont,2541,2020-07-12
07 - Outaouais,0713 - RLS des Collines-de-l'Outaouais,25,2020-07-12
07 - Outaouais,0714 - RLS de Grande-Rivière - Hull - Gatineau,537,2020-07-12
07 - Outaouais,0715 - RLS de la Vallée-de-la-Lièvre et de la Petite Nation,54,2020-07-12
08 - Abitibi-Témiscamingue,0811 - RLS de l'Abitibi-Ouest,11,2020-07-12
08 - Abitibi-Témiscamingue,0812 - RLS de l'Abitibi,5,2020-07-12
08 - Abitibi-Témiscamingue,0813 - RLS de Rouyn-Noranda,131,2020-07-12
08 - Abitibi-Témiscamingue,0814 - RLS de la Vallée-de-l'Or,7,2020-07-12
08 - Abitibi-Témiscamingue,0815 - RLS du Témiscaming,17,2020-07-12
09 - Côte-Nord,0911 - RLS de Caniapiscau,0,2020-07-12
09 - Côte-Nord,0912 - RLS de la Haute-Côte-Nord - Manicouagan,20,2020-07-12
09 - Côte-Nord,0913 - RLS de Port-Cartier,51,2020-07-12
09 - Côte-Nord,0914 - RLS de Sept-Îles,46,2020-07-12
09 - Côte-Nord,0915 - RLS de la Minganie,7,2020-07-12
09 - Côte-Nord,0916 - RLS de la Basse-Côte-Nord,0,2020-07-12
09 - Côte-Nord,0917 - RLS de Kawawachikamach,0,2020-07-12
10 - Nord-du-Québec,1001 - Nord-du-Québec,8,2020-07-12
11 - Gaspésie-Îles-de-la-Madeleine,1111 - RLS de la Baie-des-Chaleurs,135,2020-07-12
11 - Gaspésie-Îles-de-la-Madeleine,1113 - RLS de La Côte-de-Gaspé,13,2020-07-12
11 - Gaspésie-Îles-de-la-Madeleine,1114 - RLS du Rocher-Percé,32,2020-07-12
11 - Gaspésie-Îles-de-la-Madeleine,1121 - RLS des Îles-de-la-Madeleine,9,2020-07-12
12 - Chaudière-Appalaches,1211 - RLS Alphonse-Desjardins,406,2020-07-12
12 - Chaudière-Appalaches,1212 - RLS de la région de Thetford,45,2020-07-12
12 - Chaudière-Appalaches,1213 - RLS de Beauce,53,2020-07-12
12 - Chaudière-Appalaches,1214 - RLS des Etchemins,7,2020-07-12
12 - Chaudière-Appalaches,1215 - RLS de Montmagny-L'Islet,11,2020-07-12
13 - Laval,1311 - RLS de Laval,5871,2020-07-12
14 - Lanaudière,1411 - RLS de Lanaudière-Nord,1500,2020-07-12
14 - Lanaudière,1412 - RLS de Lanaudière-Sud,2720,2020-07-12
15 - Laurentides,1511 - RLS d'Antoine-Labelle,24,2020-07-12
15 - Laurentides,1512 - RLS des Laurentides,171,2020-07-12
15 - Laurentides,1513 - RLS des Pays-d'en-Haut,244,2020-07-12
15 - Laurentides,1514 - RLS d'Argenteuil,100,2020-07-12
15 - Laurentides,1515 - RLS de Deux-Montagnes - Mirabel-Sud,695,2020-07-12
15 - Laurentides,1516 - RLS de la Rivière-du-Nord - Mirabel-Nord,1107,2020-07-12
15 - Laurentides,1517 - RLS de Thérèse-De Blainville,1260,2020-07-12
16 - Montérégie,1611 - RLS de Champlain,1855,2020-07-12
16 - Montérégie,1612 - RLS du Haut-Richelieu - Rouville,679,2020-07-12
16 - Montérégie,1621 - RLS Pierre-Boucher,2061,2020-07-12
16 - Montérégie,1622 - RLS de Richelieu-Yamaska,906,2020-07-12
16 - Montérégie,1623 - RLS Pierre-De Saurel,50,2020-07-12
16 - Montérégie,1631 - RLS de Vaudreuil-Soulanges,747,2020-07-12
16 - Montérégie,1632 - RLS du Suroît,625,2020-07-12
16 - Montérégie,1633 - RLS du Haut-Saint-Laurent,101,2020-07-12
16 - Montérégie,1634 - RLS de Jardins-Roussillon,1144,2020-07-12
17 - Nunavik,1701 - Nunavik,17,2020-07-12
18 - Terres-Cries-de-la-Baie-James,1801 - Terres-Cries-de-la-Baie-James,10,2020-07-12
01 - Bas-St-Laurent,0111 - RLS de Kamouraska,7,2020-07-13
01 - Bas-St-Laurent,0112 - RLS de Rivière-du-Loup,27,2020-07-13
01 - Bas-St-Laurent,0113 - RLS de Témiscouata,6,2020-07-13
01 - Bas-St-Laurent,0115 - RLS de Rimouski,15,2020-07-13
01 - Bas-St-Laurent,0117 - RLS de Matane,0,2020-07-13
